full_text,sentiment
sore min mau tanya dong. untuk pembuatan nota retur pajak atas fp yang diterbitkan selain tahun 2025 dicoba create di coretax maupun di efaktur dekstop kok tidak bisa ya? bisa dibantu solusinya min. thank you,neutral
mau tanya. kalau kita pihak yg dipotong pph23/22. trus kita gak dpt pdf butpot nya. di coretax bisa terintegrasi gak?,neutral
sebagai orang yg ga suka timeline bulanan nya berubah jujur gue dua bulan ini frustasi karena ngirim invoice bulanan kelewat tanggal meluluuuuu apalah coretax ini,negative
heh ayooo coretax majuu siniii gue gak takut,negative
hai kak. data spt yang sebelumnya sudah pernah dilaporkan di djp online dan web-efaktur (termasuk spt yang dilaporkan di 2024) akan dimigrasi/sinkronisasi dengan coretax. kakak dapat memastikan apakah spt tersebut sudah masuk ke sistem coretax melalui menu surat pemberitahuan,neutral
kak ini saya sudah berhasil bayar pph 21 tetapi kenapa di coretax statusnya masih menunggu pembayaran ya?,neutral
nah ini... gw masih bingung. efisiensi dari rencana/anggaran yang duitnya belom tentu ada belom tentu dapet akibat bencana coretax dan resistensi masyarakat thd pajak akibat ppn 12%.,negative
udh muak kak sama sistem coretax tinggal berharap aja kapan bisa normal,negative
ini ga ada yg demo sistem coretax apa ya wkwk. rekan saya grgr coretax masuk rs kabar nya hari ini kritis semoga ga kenapa-kenapa deh kasian istri sama anak nya yg masi bayi loh yaa,negative
hai kak. saat ini tidak ada peraturan yang mengatur mengenai ketentuan ukuran kertas cetakan dokumen yang dikeluarkan oleh sistem coretax. namun terdapat ketentuan terkait ukuran kertas cetakan bukti pemotongan pph pasal 21/26 dan formulir spt masa pph pasal 21/26 (disusun,neutral
halo kak.. mau tanya kan saya mau nambah rekening bank saya di coretax.. saat saya perbarui rekening bank ada bagian yg mengharuskan upload dokumen.. dokumen yg dimaksud apa ya? kan saya hanya nambah rekening bank saja. jika gk upload gk bisa di simpan,neutral
habis melakukan adegan dewasa. bayar dan lapor pajak. dapat apresiasi karena melaporkan di periode awal 1 jan - 28 feb. fyi: untuk tahun pajak 2024 masih menggunakan djponline ya teman-teman. coretax itu untuk 2025.,neutral
hai kak. mohon maaf atas ketidaknyamanannya. untuk faktur pajak standar yang sudah dibuat oleh penjual dan statusnya approved seharusnya akan muncul datanya otomatis di coretax pembeli pada menu e-faktur &gt; e-faktur &gt; pajak masukan. faktur pajak masukan standar tersebut tidak,neutral
hai kak. saldo deposit pajak di coretax tidak otomatis dipotong (tanpa konfirmasi dari wajib pajak) jika ada spt yang belum dibayar ya kak. deposit pajak di coretax hanya dapat digunakan untuk membayar kekurangan bayar pada spt dalam hal saldo deposit pajak mencukupi dan kakak,neutral
kak kalau mau pilih/centang kuasa wajib pajak waktu submit spt di coretax bagaimana caranya ya? di saya gk bisa diklik kuasanya. terima kasiih,neutral
yg sering sakit grgr coretax mari join indonesiagelap,neutral
saya mau upload nota retur fp masukan atas fp masukan masa desember 2024 di efaktur sdh saya upload untuk fp masa desember. tapi di coretax tidak muncul tanda biru seperti digambar. kira-kira itu kenapa ya kak? <url>,neutral
hai kak. apakah yang kakak maksud pengisian kolom dokumen pendukung pada saat pembuatan faktur pajak di coretax atas penyerahan ke tempat penimbunan berikat? jika iya maka silakan input nomor aju pada kolom dokumen pendukung ya kak. untuk dapat membuat faktur pajak untuk,neutral
hai kak. apakah yang kakak maksud tombol untuk mengakses menu ebupot coretax tidak muncul pada saat kakak sedang impersonate sebagai wajib pajak yang diwakili? jika iya mohon dipastikan kembali kakak telah ditetapkan role-nya sebagai drafter/signer bukti. menu tersebut hanya,neutral
coretax ajg emg,negative
mau bertanya terkait pbk. karena data tahun 2024 belum terintegrasi di coretax dan menggunakan djp online sudah tidak bisa. mohon arahannya terkait solusi pbk,neutral
min mau tanya maksimal untuk kredit atau uncredit ppn masukan di coretax itu berapa bulan ya?,neutral
hai kak. mohon maaf atas ketidaknyamanannya. jika data kompensasi lb dari masa desember 2024 tersebut belum muncul di dasbor kompensasi dan/atau di konsep spt masa pajak januari 2025 kemungkinan dikarenakan masih dalam proses migrasi data ke sistem coretax. mohon kesediaan,neutral
selasa literasi (seliter) kembali hadir dengan episode pertama di tahun 2025. episode 1: serba-serbi coretax djp dan administrasi perpajakan. kawanpajak jangan sampai terlewat ya! <url>,neutral
hai kak. boleh diinformasikan validasi tersebut dilakukan ketika kakak sedang dalam proses apa? jika kendalanya adalah validasi email ketika proses pendaftaran npwp melalui coretax silakan dipastikan email yang diinput adalah email dengan format yang sesuai dan belum pernah,neutral
hai kak. mohon maaf atas ketidaknyamanan yang dialami. apakah masih mengalami kendala? silakan pastikan sudah menggunakan format xml terbaru. mohon kesediaan kakak untuk berkenan mencoba kembali secara berkala dengan mengikuti langkah-langkah berikut sebelum mengakses coretax:,neutral
impersonate ke akun coretax suami berarti billing setor sendirinya atas nama suami ya?,neutral
kwkwkw coretax juga gitu ga sieeeeeeeeee,negative
hai kak. bisa diinformasikan kode billing untuk jenis pajak apa yang akan kakak buat? secara umum tata cara pembuatan kode billing mandiri di coretax juga dapat dilihat pada video tutorial berikut: <url> panduan mekanisme pembayaran pada laman coretax dapat,neutral
najong ih coretax,negative
kawanpajak otp di coretax djp adalah langkah keamanan penting untuk melindungi akun pengguna. pastikan nomor telepon dan email yang terdaftar sudah benar dan aktif serta memiliki pulsa yang cukup untuk mendapatkan otp. <url>,neutral
waspada penipuan mengatasnamakan coretax djp!kawanpajak djp tidak pernah melakukan verifikasi data melalui telepon whatsapp atau meminta mengunduh file dengan format apk. perubahan data dapat dilakukan secara mandiri melalui sistem inti administrasi perpajakan atau coretaxdjp <url>,neutral
buka coretax kok terlog out terus,negative
hai kak. bisa ya kak. silakan dipastikan dokumen pib tersebut sudah muncul di dokumen lain pajak masukan pada coretax sebelum mengkreditkan ya kak. tks*tnti,neutral
hai kak. e-faktur dekstop dibuka kembali sebagai kanal tambahan dalam membuat fp keluaran. untuk dokumen lain pm dan lapor spt semuanya tetap di coretax. fp keluaran 07/08 tetap menggunakan coretax. pkp tetap harus meminta nsfp ke e-nofa. nsfp hanya bisa dipakai untuk fp sejak,neutral
hai kak. data fp yang dibuat melalui efaktur desktop akan dimigrasi ke coretax (bukan sebaliknya). sebagai informasi tambahan terkait dengan fp pengganti apabila fp normal dibuat di laman coretax silakan membuat fp pengganti pada laman coretax. tks*scly,neutral
jangan post sosmed pake coretax lah,negative
stress bgt sm coretax,negative
hai kak. mohon maaf atas kendala yang dialami. terkait kendala tersebut silakan cek secara berkala pada menu konsep spt ya kak. apabila belum terdapat konsep spt namun masa pajak januari 2025 tetap tidak muncul silakan ikuti langkah berikut sebelum mengakses coretax: 1.,neutral
kawanpajak sudah bisa lapor spt tahunan sejak sekarang. spt tahunan untuk tahun pajak 2024 dan pembetulan tahun-tahun sebelumnya masih menggunakan e-filing. lapor tahunan dengan coretax akan berlaku untuk tahun pajak 2025 dan seterusnya. <url>,neutral
hai kak. pada dasbor kompensasi di coretax silahkan mengisi/memilih tahun 2025 pada menu tahun mulai dan memilih tahun 2025 pada menu tahun akhir. untuk menu masa pajak silahkan diisi sesuai keinginan kakak. tks*isyi,neutral
hai kak. jika sudah selesai registrasi npwp di coretax silakan kakak bisa ikuti atau baca di link twit ini <url> tks*isyi,neutral
hai kak. mohon maaf atas ketidaknyamanannya. apakah untuk pelaporan spt masa pph 21? jika iya saat ini tombol bayar dan lapor pada konsep spt pph pasal 21 di coretax sudah muncul dan sudah dapat digunakan. sebelum akses coretax silakan kakak dapat melakukan beberapa langkah,neutral
hai kak. jika sudah expired silakan dibuat lagi kode billingnya ya kak. cara buat kode biiling di coretax melalui 3 menu: 1. untuk kode billing terkait pembayaran kurang bayar pada surat pemberitahuan (spt) silakan membuat draft spt terlebih dahulu lalu kemudian memilih cara,neutral
aku cekek juga nih coretax,neutral
hai kak. mohon maaf atas ketidaknyamanannya. kompensasi atas lb dari spt masa pph pasal 21 masa sebelum menggunakan coretax (desember 2024) akan otomatis muncul pada sistem coretax pada spt masa pph pasal 21 masa januari 2025. silakan perhatikan hal-hal berikut: 1. pastikan spt,neutral
yahh coretax mah public enemy by,negative
hai kak. saat ini untuk perubahan data dapat dilakukan melalui akun coretax di laman <url> (login terlebih dahulu). jika sebelumnya sudah pernah memiliki akun djponline silakan untuk login menggunakan npwp 16 digit/nik dan password djponline. silakan dapat,neutral
hai kak. tidak bisa ya kak. billing akan tergenerate otomatis saat konsep dan lapor spt pada coretax. tks*ekke,neutral
hai kak. mohon maaf atas ketidaknyamanan yang dialami. saat ini sedang dilakukan penyempurnaan data kompensasi di coretax atas data lb dari spt masa pph 21 des 2024 (pusat dan cabang) sehingga dapat dilaporkan pada spt masa pph 21 jan 2025. silakan dipastikan juga bahwa data,neutral
hai kak. mohon maaf atas ketidaknyamanannya. boleh dijelaskan kendala yang dialami saat pendaftaran npwp via coretaxnya kak? selain melalui coretax kakak juga dapat melakukan pendaftaran npwp secara manual ke kpp live chat <url> atau melalui telepon kring,neutral
hai kak. mohon maaf atas ketidaknyamanan yang dialami. kami informasikan bahwa saat ini sedang dilakukan perbaikan coretax oleh unit terkait. djp berkomitmen menyelesaikan kendala ini sesegera mungkin. mohon kesediaannya untuk mengakses kembali secara berkala. jika masih belum,neutral
halooo admin ini coretax gk bisa di pakai ampun deh lagi hamil stres sama coretax,negative
gratis melalui aplikasi zoom-meeting untuk paham cara pelaporan spt tahunan pph. bagi kawanpajak yang mau belajar tentang coretax juga bisa loh link registrasi di <url> jangan ketinggalan catat tanggal dan tema kelas pajaknya ya (2/2),neutral
min sekitar hari jumat bayar billing pph 23 tapi status spt nya di coretax masih di tab spt menunggu pembayaran. sudah cek di internet banking transaksiny sudah berhasil kode billing dan nominal pembayaran sudah cocok. atau memang sedang error min?,neutral
kawanpajak pahami fitur dan manfaat coretax melalui panduan lengkap yang tersedia di <url> panduan ini akan membantu kawanpajak untuk lebih mudah beradaptasi dengan layanan terbaru dari djp. <url>,neutral
hai kak. silakan dicoba beberapa hal berikut: 1. pastikan perangkat yang digunakan sudah terhubung dengan jaringan internet. 2. bersihkan cache &amp; cookies pada browser sebelum mengakses laman coretax. 3. gunakan new private mode/new incognito window(di browser chrome) 4. jika,neutral
hai kak. berdasarkan aplikasi dan simulasi yang dilakukan ketentuan pembulatan pada coretax menggunakan ketentuan pembulatan komersial untuk menghitung pph/ppn terutang. sebagai contoh: nilai 100 50 akan dibulatkan menjadi 101 nilai dan 100 49 akan dibulatkan menjadi 100.,neutral
ga bisa by daftar akun di coretax error mulu,negative
hai kak. mohon maaf atas ketidaknyamanannya. ketentuan terkait batas waktu upload faktur pajak keluaran mengikuti per-03/pj/2022 yaitu tanggal 15 bulan berikutnya ya kak. pembuatan fp di efaktur desktop sama seperti di coretax ya kak. untuk penyerahan selain barang mewah,neutral
hai kak. mohon maaf layanan ini tidak berwenang melakukan penghitungan yang seharusnya dilakukan oleh wp. saat ini pembulatan dpp di laman coretax menggunakan pembulatan komersial ya kak. mohon menunggu hingga ada ketentuan/peraturan yang mengatur lebih lanjut terkait,neutral
sestres stres nya lebih stres lu adalah anak perempuan pertama dan satu2nya harapan orang tua yg tinggal di indonesia dengan berbagai problematika kehidupan termasuk coretax,negative
hai kak. mohon maaf atas ketidaknyamanannya. data kompensasi ppn masa desember 2024 yang belum muncul di dasbor kompensasi dan/atau di konsep spt masa pajak januari 2025 kemungkinan dikarenakan masih dalam proses migrasi data dari web efaktur ke sistem coretax. mohon kesediaan,neutral
apa hasilnya? antrian gas lpg? coretax yg terancam gagal? efisiensi potong anggaran pendidikan &amp; kesehatan tp buat stafsus gk penting2 amat hrs tetep jalan? kita udh terlalu muak pak byk yg pilih bapak (bukan saya) krn percaya bapak masih cinta negeri ini tp hasilnya?,negative
hai kak. retur pajak masukan di tahun 2025 atas faktur pajak yang terbit di 2024 dilakukan melalui coretax. retur pajak masukan ini hanya dapat dilakukan apabila fp tersebut sudah masuk dalam daftar fp masukan pada menu pajak masukan di coretax pembeli. silakan pastikan,neutral
hai kak. apakah yang kakak maksud penerbitan fp di coretax? kemudian kapan transaksi penyerahan rumah terjadi? sebagai informasi pmk no. 7 tahun 2024 adalah fasilitas ppn dtp untuk tahun anggaran 2024 ya kak. sedangkan untuk fasilitas ppn dtp tahun anggaran 2025 diatur di,neutral
: hallo admin sy mau tanya saya ada pembuatan faktur pajak 070 di coretax masa jan sudah memilih informasi tambahan ( 18 - kawasan bebas ) dengan cap fasilitas ( pajak pertambahan nilai tidak di pungut ) tapi pada saat upload dan berhasil cap tsb tidak keluar?,neutral
hai kak mohon maaf sebelumnya untuk mengunduh beberapa/ banyak bupot sekaligus secara bersamaan untuk saat ini belum tersedia. untuk saat ini silakan diunduh per bupot atau bagi pihak yg dipotong silakan dapat memeriksa bupotnya pada coretax masing-masing pada menu portal saya,neutral
hai kak. aplikasi e-faktur desktop hanya bisa digunakan untuk faktur pajak biasa ya kak baik normal atau pengganti. untuk dokumen lain yang dipersamakan dengan faktur tetap menggunakan coretax. tks*fizh,neutral
hai kak. untuk stp yang masih muncul apakah cara pembayaran sudah sesuai dengan dilakukan melalui coretax di menu pembayaran - pembuatan kode billing atas tagihan pajak sepanjang data stp sudah tersedia di coretax? debit tersisa merupakan jumlah kewajiban yang masih harus,neutral
sore min mau tanya untuk di excel xml coretax pph 23 untuk perbedaan imprest dan direct itu apa? jika kami mau membayar melalui transfer bank? mohon infonya min,neutral
lakukan pembaruan secara berkala untuk meningkatkan keamanan. pastikan selalu mengakses informasi resmi di <url> atau hubungi kantor pelayanan pajak terdekat untuk mendapatkan panduan lebih lanjut. coretax keamananakun djp pajakkitauntukkita,neutral
keamanan akun coretax merupakan hal yang penting untuk melindungi data perpajakan anda. pastikan password dan passphrase yang digunakan kuat serta sulit ditebak agar terhindar dari risiko akses tidak sah. <url>,neutral
min kalau kode billing spt ppn bisa dipecah tidak ya di coretax karena sebagian buyer mau menyetorkan ppnnya sendiri,neutral
hai kak. apakah notifikasinya muncul saat memilih menu lupa kata sandi di laman coretax? jika iya alternatif lain kakak bisa coba dengan akses menu aktivasi akun wajib pajak di coretax pada bagian detil kontak silakan centang lupa kontak yang terdaftar isikan email dan no.,neutral
bagi kawanpajak yang terdaftar sebagai wajib pajak di kota surabaya layanan forum diskusi mengenai coretax dapat diakses melalui <url>,neutral
untuk mempermudah kawanpajak mengakses informasi dan layanan terkait coretax kanwil djp jawa timur i menyediakan layanan konsultasi terpusat melalui forum diskusi di saluran telegram yang melibatkan seluruh unit kerja kpp di kota surabaya. <url>,neutral
hai kak. sampai saat ini belum ada fasilitas impor xml untuk faktur pajak pengganti. silakan membuat faktur pajak pengganti secara manual di coretax. tks*aogo,neutral
hai kak. faktur pajak masukan pada menu e-faktur coretax seharusnya muncul secara otomatis di pihak pembeli tanpa dilakukan upload oleh pembeli ya kak. ketentuan upload faktur pajak tanggal 15 bulan berikutnya berlaku untuk pembuatan faktur pajak keluaran ya kak. tks*dwan,neutral
saya dari kemarin blm bisa mengajukan kswp coretax error bermasalah sudah ke kantor kkp tpi disuruh nunggu lagi dan lagi,neutral
hai kak. permohonan pemindahbukuan yang diterima sejak penerapan coretax baik permohonan melalui coretax atau tertulis ke kpp ditindaklanjuti sesuai dengan ketentuan peraturan menteri keuangan nomor 81 tahun 2024. pembayaran yg tidak dapat diajukan pbk diatur di pasal 109 <url>,neutral
coretax ahirnya selesai ya allah haaaaaaa semoga pejabat pembuat coretax kena azab setelah menyiksa fat di seluruh indonesia aminnnnnn,negative
apakah temporary tin tsb bisa digunakan sampai akhir tahun dan apakah bupot dr tin tsb bisa dipakai untuk lapor spt tahun 2025? misalkan wp yg bersangkutan tdk mau daftar coretax,neutral
nitip pls toleransi dong.. coretax nya bikin mumet min,negative
mau tanya mengenai coretax spt pph 21 badan jd saya sudah terbitkan untuk pph 21 pegawai tetap dan selain pegawai tetap tetapi saat masuk pada spt induk nya nominal terutang 2x lebih besar dari hitungan saya,neutral
hai kak. untuk pengajuan suket pp 55 tahun 2022 saat ini dapat di akses melalui coretax ya. silakan masuk ke menu layanan wajib pajak&gt; layanan administrasi&gt; buat permohonan layanan administrasi&gt; pilih kode as.06 surat keterangan memenuhi kriteria sebagai wajib pajak berdasarkan,neutral
iya min menggunakan coretax. udh tau nanya nya begitu segala ditanya balik. memperlama konfirmasi saja. jd gimana min solusinya kalo yg di coretax?,neutral
hai kak. mohon maaf atas ketidaknyamanannya. sebagaimana telah disampaikan dalam tweet kami sebelumnya bahwa terkait lb ppn masa pajak desember 2024 yang belum muncul di menu dasbor kompensasi saat ini masih sedang dalam tahap proses sinkronisasi dan migrasi data ke coretax.,neutral
hai kak. apakah pembuatan bupot 1721-a1 dimaksud atas karyawan yang berhenti bekerja di masa januari 2025 dan dibuat melalui aplikasi coretax? apabila bukan maka untuk bukti potong pph pasal 21 1721-a1 menggunakan aplikasi yang lama yaitu melalui ebupot pph pasal 21 djp online.,neutral
hai kak. notifikasi tersebut muncul karena data identitas karyawan ybs belum terdaftar di sistem coretax sehingga digantikan dengan npwp sementara dengan identitas tsb. penggunaan npwp sementara (temporary tin) dengan nomor standar 16 digit tersebut berfungsi secara otomatis,neutral
hai kak. apakah bukti potong yang dimaksud adalah bukti potong pph pasal 21? apakah ada notifikasi nik tidak valid/tidak ditemukan? nik yg dapat dibuatkan bupot pada coretax adalah nik yg telah terdaftar/registrasi pada coretax. oleh karena itu kami sarankan jika yang,neutral
hai kak. untuk pembatalan faktur pajak silakan membatalkan melalui coretax. silakan dicoba berkala untuk melakukan pembatalan. apabila masih mengalami kendala silakan konfirmasi ke kpp untuk dapat dibantu secara sistem melalui meja layanan ti (melati). tks*aogo,neutral
siang sekarang di coretax utk bpa1 ada jenis pemotongan utk kurang dari setahun. utk karyawan yang bekerja jan-feb 2025 berarti pilih itu atau setahun penuh ya kak,neutral
sore kak mau tanya ada ga ya cara untuk export pajak keluaran lebih dari 1.000 di coretax? terima kasih,neutral
hai kak. pertama pastikan email yang dibuka sudah sesuai dengan email terdaftar di coretax. silakan cek berkala pada kotak masuk dan folder spam dari email tersebut. jika sudah lama dan belum ada email masuk silakan mencoba lupa kata sandi kembali untuk mengirimkan ulang link,neutral
hai kak. mohon maaf atas ketidaknyamanannya. saat ini sedang dilakukan penyempurnaan dan peningkatan kualitas layanan coretax djp. apabila masih terdapat kendala yang sama silakan kakak dapat mengirimkan tiket permasalahan ke sistem melati melalui helpdesk kpp layanan telepon,neutral
hai kak. untuk pembeli dapat mencoba untuk registrasi coretax terlebih dahulu ya kak. jika saat ini memang belum wajib mendaftarkan diri untuk mendapatkan npwp silakan registrasi coretax tanpa aktivasi nik dengan memilih pilihan hanya registrasi. tks*aleh,neutral
hai kak. apakah ada notifikasi nik tidak valid/tidak ditemukan? nik yg dapat dibuatkan bupot pada coretax adalah nik yg telah terdaftar/registrasi pada coretax. oleh karena itu kami sarankan jika yang bersangkutan tidak memiliki npwp silakan dapat diarahkan untuk membuka,neutral
hai kak. data kompensasi spt lb baik normal ataupun pembetulan seharusnya akan muncul otomatis pada coretax terkait hal tersebut dapat kakak cek pada modul spt &gt; dasbor kompensasi atau kakak juga dapat melihat pada spt masa ppnnya. apabila masih belum muncul mohon ketersediaan,neutral
senin 17/02/25 - 15.22 masih blmmuncul dan coretax susah d buka,negative
hai kak. jika kakak sudah memenuhi syarat subjektif namun belum memenuhi syarat objektif untuk mendaftarkan npwp kakak bisa mendaftarkan coretax melalui hanya registrasi ya kak. tks*hadi,neutral
hai kak. penyerahan terkait ppn kms nya dilakukan kapan kak? secara umum untuk transaksi yang terjadi sejak 1 januari 2025 maka tarif ppn nya adalah 12%. teknis pengenaan ppn nya dapat merujuk ke pmk 11 tahun 2025 dan penginputan pada laman coretax. untuk di coretax kode,neutral
coretax... oh coretax....,negative
hai kak. biling dibuat scr mandiri silakan dibuat melalui coretax pada menu pembayaran&gt;layanan mandiri pembuatan kode billing -&gt; pilih kap/kjs yang sesuai. sebagai informasi untuk pembuatan kode biling scr mandiri saat ini kap dan kjs terbatas yg ada didaftar. tks*iadi,neutral
hai kak. tidak perlu ya kak. untuk pegawai yang ditunjuk sebagai drafter cukup didaftarkan sebagai pihak terkait di akun coretax pkp dan ditetapkan rolenya di menu wakil/kuasa saya sebagai signer/penandatangan faktur pajak. tks*lahi,neutral
hai kak. mohon maaf atas ketidaknyamanan yang dialami. atas kendala yang kakak alami mohon kesediaannya sebelum kembali mengakses coretax silakan mencoba beberapa langkah berikut: 1. clear cookies &amp; cache pada browser; 2. gunakan mode incognito/private windows; 3. gunakan,neutral
menu prepulated? kan kita lihat ada coretax ya min..,neutral
skrg kalo bahas coretax jadi keinget dah wkwkwwkkwkwkk,negative
trus apakah kartu keluarga dan ktp perlu di perbarui ke alamat rumah baru kalau mau buat registrasi nik coretax? soalnya waktu registrasi nik sampai bagian alamat kolom kelurahan dan kecamatannya gk di temukan,neutral
selamat siang kami baru saja menerima surat ketetapan pajak kurang bayar (skpkb) kami ingin melakukan pembayaran skpkb tersebut. kami membuat ebilling skpkb nya bagaimana? karena kami melihat di menu pembayaran di coretax belum ada kap-kjs nya atas skpkb,neutral
hai kak sebagai tambahan informasi sejak berlakunya coretax mulai masa januari 2025 terdapat penyesuaian dalam sistem. sehingga status lb atas spt masa pph 21/26 masa pajak mei 2024 dapat dikompensasikan ke masa pajak desember 2024. status lb masa pajak desember 2024 normal,neutral
hai kak. mohon maaf atas ketidaknyamanan yang dialami. apakah untuk sptnya saat ini masih hilang? silakan kakak dapat coba klik tombol refresh pada menu konsep spt tersebut. jika masih mengalami kendala silakan melakukan hal-hal berikut sebelum mengakses laman coretax: 1.,neutral
hai kak. saat ini pembuatan billing dan validasi pphtb dilaksanakan melalui coretax. tks*iadi,neutral
hai kak. mohon maaf atas ketidaknyamanannya. untuk data lb pembetulan akan muncul otomatis di sistem coretax ya kak. namun mohon kesediannya untuk menunggu secara berkala terkait dengan proses migrasi datanya. tks*byah,neutral
hai kak. apakah yang kakak maksud ingin membuat spt pembetulan tsb melalui coretax? jika benar silakan kakak pastikan terlebih dahulu untuk spt normalnya sudah muncul di sub menu spt dilaporkan. apabila sudah muncul kakak dapat membuat konsep spt pembetulannya. apabila,neutral
hai kak. mohon maaf atas ketidaknyamanannya. untuk pembuatan kode biling pph final 0 5% pp 55/2022 mulai masa pajak januari 2025 melalui <url> biling dibuat scr mandiri silakan dibuat melalui coretax pada menu pembayaran&gt;layanan mandiri pembuatan kode billing,neutral
hai kak. selama masa transisi coretax wajib pajak tidak perlu khawatir terhadap pengenaan sanksi administrasi apabila dalam masa transisi terdapat keterlambatan penerbitan faktur pajak maupun pelaporan pajak. djp memastikan tidak akan ada beban tambahan kepada wajib pajak,neutral
min mau nanya klo pekerja yg gk ad npwp dan blm menikah trus gaji nya melewati ter a krn gaji bruto + thr apa perlu registrasi nik di coretax? karna muncul notif nik blm terdaftar. apakah registrasi menyebabkan kita perlu melakukan kewajiban pajak? (1/2),neutral
hai kak. silakan login menggunakan akun suami atau akun istri kemudian impersonate ke akun coretax suami ya kak. kemudian akses menu ebupot &gt; penyetoran sendiri &gt; dividen yang diterima oleh wp orang pribadi dalam negeri &gt; kode objek pajak 28-419-01 &gt; kap 411128-100. (1/2),neutral
plis ini retur pajak masukan ga diperhatiin atau gimana ya? dari awal rilis coretax gaada yg berhasil eror mulu,negative
halo min ingin bertanya kalau menarik kompensasi pada nitku cabang yang lebih bayar di desember 2024 bagaimana ya? krn sampai saat ini kompensasi yang terbaca pada coretax perusahaan saya yang terbaca hanya kompensasi nitku pusat.,neutral
min buat kode billing pajak tahunan badan pph25/29 utk tahun 2024 yg kurang bayar itu bikin kode billingnya gmn ya?? pake e-billing munculnya itu pake coretax ga ada utk thn 2024 <url>,neutral
hai kak. permohonan pemindahbukuan yang diterima sejak penerapan coretax ditindaklanjuti sesuai dengan ketentuan peraturan menteri keuangan nomor 81 tahun 2024. pembayaran yg tidak dapat diajukan pbk diatur di pasal 109 ayat (3) pmk 81 tahun 2024 (terlampir). apabila <url>,neutral
hai kak. mohon maaf atas ketidaknyamnan pelayanan yang terjadi. apakah saat ini masih menemui kendala yang sama? penambahan akses bagi pengurus dilakukan melalui akun coretax pic impersonate wp badan melalui menu portal saya -&gt; informasi umum -&gt; edit -&gt; pihak terkait -&gt;,neutral
kak mau nanyaa di step 7 urus npwp pajak online di coretax kok aku gagal terus yaa? <url>,neutral
hai kak. apabila faktur pajak normal dibuat melalui coretax maka faktur penggantinya dibuat melalui coretax juga. silakan dicoba berkala untuk membuat faktur pajak pengganti. apabila masih mengalami kendala silakan konfirmasi ke kpp untuk dapat dibantu secara sistem melalui,neutral
berdasarkan pasal 4 pmk nomor 81 tahun 2024 selain dapat dilakukan secara mandiri melalui coretax kakak juga dapat melakukan pendafataran npwp melalui telepon kring pajak 1500200 atau melalui layanan livechat di laman <url> ya kak. (2/2) tks*lati,neutral
untuk melakukan pengunduhan bukti potong silakan mengikuti langkah berikut: 1. di akun coretax penerbit bupot (impersonate ataupun langsung login) silikan pilih e-bupot 2. silakan pilih jenis e-bupot yang diinginkan 3. bukti potong yang berhasil upload akan muncul di bagian,neutral
hai kak. dengan berlakukan pmk nomor 81 tahun 2024 mulai 1 januari 2025 pendaftaran npwp secara online dilakukan melalui sistem inti administrasi perpajakan (coretax) pada laman <url> silakan memilih menu pengguna baru? daftar disini di laman awal situs,neutral
hai kak. mohon maaf atas ketidaknyamanannya. tombol hasilkan dokumen dalam aplikasi coretax dapat diakses dalam hal dokumen yang seharusnya tertampil dalam system belum dihasilkan secara otomatis oleh system atau dokumen yang dihasilkan oleh system belum lengkap. terkait,neutral
untuk kompensasi lebih bayar karena pembetulan spt pph 21 dan kompensasinya diakui di pelaporan pajak bulan ini bagaimana cara mengakuinya di coretax?,neutral
hai kak. benar pihak yg dapat mengunduh bukti potong yg sudah diterbitkan di coretax hanyalah pic dan pihak yg sudah diberi role access sbg signer utk bukti potong jenis tsb. tks*ltom,neutral
hai kak saat ini secara umum untuk ketentuan terkait pemindahbukuan diatur pada pasal 109 pmk 81 tahun 2024 dan diajukan melalui coretax. kemudian demi ketepatan informasi taxmin konfirmasi yang akan kakak ajukan pemindahbukuan atas pembayaran pajak apa kak? tks*dhan,neutral
min gimana kalo seharusnya ada kompensasi kelebihan ppn dari masa sebelumnya tapi ngga muncul di masa berikutnya (di coretax)??,negative
halo kak apakah sudah berhasil cancel fp? saya mau tanya kalau cancep fp di coretax lawan transaksi bisa kelihatan tidak bahwa fpnya dibatalkan (fp blm dikreditkan),neutral
hai kak. mohon maaf atas kendala yang dialami. saat ini beberapa fitur coretax masih dalam proses peningkatan kualitas layanan. kakak juga dapat melakukan hal berikut sebelum akses coretax (<url>): 1. clear cookies&amp;cache pada browser; 2. gunakan mode,neutral
hai kak demi ketepatan informasi taxmin izin melakukan konfirmasi apakah aktivasi ulang yang kakak maksud adalah kakak mengakses menu aktivasi akun wajib pajak di coretax? apabila sudah berhasil aktivasi apakah kakak sudah menerima email surat penerbitan akun wajib pajak,neutral
hai kak. apabila wajib pajak niknya tidak terdaftar di coretax akan otomatis sistem menggunakan npwp sementara 9990000000999000. namun dari notifikasi yang kakak terima tersebut mengindikasikan npwp tersebut tidak dapat diinputkan. silakan dipastikan untuk pembuatan bukti,neutral
hai kak. untuk pkp tertentu dapat membuat faktur pajak melalui efaktur desktop. pkp tertentu tsb tetap dapat membuat faktur pajak melalui coretax. untuk faktur pajak yang sudah dibuat di coretax namun belum diupload dapat dicoba kembali untuk diupload atau dapat dihapus ya kak.,neutral
ga coretax ga bpjs ketenagakerjaan semuanya gajelas bgt,negative
stress banget coretax ini tinggal lapor bayar aja muter2 terusss ya allah‍‍‍‍,negative
